QTD,ID_PLANO_CONTA,PLANO_CONTA,TOTAL_MES,ANO,MES,CODIGOSELO,IDCARTORIO,COMARCA
1,54,"Máquinas, equipamentos e mobiliário - manutenção",120,2026,01,B1,62,1
1,54,"Máquinas, equipamentos e mobiliário - manutenção",80,2026,01,L2,157,12
4,56,Sistemas de Informática - aquisição,5894.4,2026,01,J1,148,22
4,56,Sistemas de Informática - aquisição,5220.89,2026,01,L6,159,23
5,56,Sistemas de Informática - aquisição,3558.97,2026,01,D6,79,11
1,56,Sistemas de Informática - aquisição,3072.39,2026,01,G3,107,17
2,56,Sistemas de Informática - aquisição,3025.91,2026,01,B9,115,21
1,56,Sistemas de Informática - aquisição,2987.92,2026,01,L9,189,9
1,56,Sistemas de Informática - aquisição,2504.2,2026,01,H3,126,22
3,56,Sistemas de Informática - aquisição,2343.56,2026,01,D5,77,24
1,56,Sistemas de Informática - aquisição,2099.3,2026,01,C1,28,4
1,56,Sistemas de Informática - aquisição,1765.67,2026,01,D1,69,6
2,56,Sistemas de Informática - aquisição,1375.54,2026,01,J5,127,22
1,56,Sistemas de Informática - aquisição,1319.7,2026,01,B4,64,1
1,56,Sistemas de Informática - aquisição,1287.44,2026,01,F1,92,14
1,56,Sistemas de Informática - aquisição,1146.99,2026,01,I6,125,18
2,56,Sistemas de Informática - aquisição,1112.16,2026,01,G5,109,17
1,56,Sistemas de Informática - aquisição,1078.26,2026,01,J6,83,11
1,56,Sistemas de Informática - aquisição,1050,2026,01,D2,73,10
1,56,Sistemas de Informática - aquisição,793.33,2026,01,A9,10,1
1,56,Sistemas de Informática - aquisição,450,2026,01,C6,37,5
1,56,Sistemas de Informática - aquisição,280,2026,01,K6,152,19
1,56,Sistemas de Informática - aquisição,250,2026,01,H5,44,6
1,56,Sistemas de Informática - aquisição,250,2026,01,H6,45,6
1,56,Sistemas de Informática - aquisição,233.4,2026,01,E5,68,12
1,56,Sistemas de Informática - aquisição,228.5,2026,01,B1,62,1
1,56,Sistemas de Informática - aquisição,180,2026,01,A8,11,17
1,56,Sistemas de Informática - aquisição,150,2026,01,A0,1,1
1,56,Sistemas de Informática - aquisição,140,2026,01,H0,5,2
1,56,Sistemas de Informática - aquisição,90,2026,01,L8,183,1
7,57,Sistemas de Informática - manutenção,12560.73,2026,01,A0,1,1
7,57,Sistemas de Informática - manutenção,11696.71,2026,01,K3,149,17
4,57,Sistemas de Informática - manutenção,11678.28,2026,01,C4,32,5
5,57,Sistemas de Informática - manutenção,11270.4,2026,01,A9,10,1
5,57,Sistemas de Informática - manutenção,11058.5,2026,01,B5,20,4
4,57,Sistemas de Informática - manutenção,10914.15,2026,01,A8,11,17
4,57,Sistemas de Informática - manutenção,10580.05,2026,01,B6,22,4
5,57,Sistemas de Informática - manutenção,9215.86,2026,01,K2,146,1
4,57,Sistemas de Informática - manutenção,9193.93,2026,01,G7,78,19
4,57,Sistemas de Informática - manutenção,9114.48,2026,01,D7,80,11
4,57,Sistemas de Informática - manutenção,9010.99,2026,01,H0,5,2
6,57,Sistemas de Informática - manutenção,8733.01,2026,01,D2,73,10
3,57,Sistemas de Informática - manutenção,8520.7,2026,01,I5,132,18
3,57,Sistemas de Informática - manutenção,8462.47,2026,01,I7,43,1
5,57,Sistemas de Informática - manutenção,8416.61,2026,01,L4,158,13
5,57,Sistemas de Informática - manutenção,8303.9,2026,01,K7,153,19
3,57,Sistemas de Informática - manutenção,7784.56,2026,01,G2,106,17
4,57,Sistemas de Informática - manutenção,7761.08,2026,01,K6,152,19
2,57,Sistemas de Informática - manutenção,7472.9,2026,01,K1,145,5
4,57,Sistemas de Informática - manutenção,7259.91,2026,01,H6,45,6
3,57,Sistemas de Informática - manutenção,7165.76,2026,01,E3,67,12
6,57,Sistemas de Informática - manutenção,7140.71,2026,01,H8,71,9
3,57,Sistemas de Informática - manutenção,6967.15,2026,01,L0,155,5
2,57,Sistemas de Informática - manutenção,6568.62,2026,01,A6,33,1
4,57,Sistemas de Informática - manutenção,6501.77,2026,01,A7,57,17
3,57,Sistemas de Informática - manutenção,6405.29,2026,01,A4,4,17
2,57,Sistemas de Informática - manutenção,6386.69,2026,01,K4,150,4
2,57,Sistemas de Informática - manutenção,6368.61,2026,01,A1,6,1
4,57,Sistemas de Informática - manutenção,6324.14,2026,01,C9,49,7
5,57,Sistemas de Informática - manutenção,6160.8,2026,01,H2,113,3
1,57,Sistemas de Informática - manutenção,6090,2026,01,L1,156,12
2,57,Sistemas de Informática - manutenção,5552,2026,01,K8,154,19
2,57,Sistemas de Informática - manutenção,5477.12,2026,01,A5,135,1
7,57,Sistemas de Informática - manutenção,5350.57,2026,01,F0,91,14
1,57,Sistemas de Informática - manutenção,5207.56,2026,01,C5,34,5
3,57,Sistemas de Informática - manutenção,5169.52,2026,01,F7,101,15
2,57,Sistemas de Informática - manutenção,5142.83,2026,01,I8,59,1
3,57,Sistemas de Informática - manutenção,4805,2026,01,L2,157,12
2,57,Sistemas de Informática - manutenção,4363.86,2026,01,G8,110,19
4,57,Sistemas de Informática - manutenção,4347.82,2026,01,B7,23,4
2,57,Sistemas de Informática - manutenção,4185.73,2026,01,I3,130,16
2,57,Sistemas de Informática - manutenção,4179.45,2026,01,E4,70,12
4,57,Sistemas de Informática - manutenção,4131.09,2026,01,F8,102,15
4,57,Sistemas de Informática - manutenção,3946.63,2026,01,L7,160,20
5,57,Sistemas de Informática - manutenção,3926.17,2026,01,I2,129,16
5,57,Sistemas de Informática - manutenção,3839.56,2026,01,J0,116,21
4,57,Sistemas de Informática - manutenção,3740.89,2026,01,G9,136,19
3,57,Sistemas de Informática - manutenção,3707.02,2026,01,E5,68,12
2,57,Sistemas de Informática - manutenção,3592.74,2026,01,H9,118,13
2,57,Sistemas de Informática - manutenção,3558.94,2026,01,C0,27,4
1,57,Sistemas de Informática - manutenção,3435.02,2026,01,J9,144,12
4,57,Sistemas de Informática - manutenção,3257.81,2026,01,E9,89,14
2,57,Sistemas de Informática - manutenção,3149.36,2026,01,D6,79,11
6,57,Sistemas de Informática - manutenção,3028.54,2026,01,G1,105,17
1,57,Sistemas de Informática - manutenção,2806.89,2026,01,M0,190,2
3,57,Sistemas de Informática - manutenção,2752.59,2026,01,D3,75,10
4,57,Sistemas de Informática - manutenção,2700.81,2026,01,A3,60,1
3,57,Sistemas de Informática - manutenção,2650.8,2026,01,F9,103,15
2,57,Sistemas de Informática - manutenção,2632.18,2026,01,I9,112,3
2,57,Sistemas de Informática - manutenção,2510,2026,01,C6,37,5
3,57,Sistemas de Informática - manutenção,2423.19,2026,01,D4,76,10
2,57,Sistemas de Informática - manutenção,2403.77,2026,01,I1,120,20
1,57,Sistemas de Informática - manutenção,2402.76,2026,01,C8,48,7
2,57,Sistemas de Informática - manutenção,2356.03,2026,01,C1,28,4
2,57,Sistemas de Informática - manutenção,2282.71,2026,01,H7,117,8
3,57,Sistemas de Informática - manutenção,2200,2026,01,F1,92,14
2,57,Sistemas de Informática - manutenção,2168.69,2026,01,D9,82,11
2,57,Sistemas de Informática - manutenção,2168.58,2026,01,F3,96,15
4,57,Sistemas de Informática - manutenção,2083.18,2026,01,G0,104,15
4,57,Sistemas de Informática - manutenção,2040,2026,01,B8,24,4
2,57,Sistemas de Informática - manutenção,1994.72,2026,01,J2,138,23
2,57,Sistemas de Informática - manutenção,1712.28,2026,01,L3,161,13
1,57,Sistemas de Informática - manutenção,1683.92,2026,01,E1,86,11
1,57,Sistemas de Informática - manutenção,1649.31,2026,01,L9,189,9
3,57,Sistemas de Informática - manutenção,1629.64,2026,01,B1,62,1
2,57,Sistemas de Informática - manutenção,1611.48,2026,01,H5,44,6
3,57,Sistemas de Informática - manutenção,1605.26,2026,01,I4,128,16
2,57,Sistemas de Informática - manutenção,1602.12,2026,01,B3,65,1
3,57,Sistemas de Informática - manutenção,1565.09,2026,01,F4,97,14
2,57,Sistemas de Informática - manutenção,1527.57,2026,01,H4,114,3
2,57,Sistemas de Informática - manutenção,1527.53,2026,01,E0,84,11
1,57,Sistemas de Informática - manutenção,1505.07,2026,01,B2,63,1
1,57,Sistemas de Informática - manutenção,1444.94,2026,01,H1,3,18
1,57,Sistemas de Informática - manutenção,1376.13,2026,01,D0,134,7
2,57,Sistemas de Informática - manutenção,1343.9,2026,01,L8,183,1
2,57,Sistemas de Informática - manutenção,1332.06,2026,01,G3,107,17
1,57,Sistemas de Informática - manutenção,1205.3,2026,01,C7,41,5
2,57,Sistemas de Informática - manutenção,1186.51,2026,01,E7,74,12
1,57,Sistemas de Informática - manutenção,1150.27,2026,01,K9,163,6
2,57,Sistemas de Informática - manutenção,1140.24,2026,01,C2,29,4
1,57,Sistemas de Informática - manutenção,1085.73,2026,01,F5,99,14
2,57,Sistemas de Informática - manutenção,1033.54,2026,01,J7,137,21
3,57,Sistemas de Informática - manutenção,1010.63,2026,01,G4,108,17
1,57,Sistemas de Informática - manutenção,999.42,2026,01,J4,25,4
1,57,Sistemas de Informática - manutenção,981.24,2026,01,L5,162,15
2,57,Sistemas de Informática - manutenção,683.34,2026,01,J3,93,19
1,57,Sistemas de Informática - manutenção,620,2026,01,H3,126,22
1,57,Sistemas de Informática - manutenção,68,2026,01,G5,109,17
10,58,Telefone,1640.19,2026,01,A1,6,1
7,58,Telefone,1418.6,2026,01,G7,78,19
2,58,Telefone,959.28,2026,01,A7,57,17
4,58,Telefone,770.39,2026,01,E3,67,12
2,58,Telefone,582.25,2026,01,J9,144,12
3,58,Telefone,558.47,2026,01,F7,101,15
2,58,Telefone,491.34,2026,01,C4,32,5
2,58,Telefone,482.53,2026,01,G2,106,17
3,58,Telefone,462.72,2026,01,L0,155,5
2,58,Telefone,451.95,2026,01,B8,24,4
2,58,Telefone,420.84,2026,01,K2,146,1
2,58,Telefone,419.97,2026,01,E4,70,12
2,58,Telefone,404.87,2026,01,J2,138,23
4,58,Telefone,368.15,2026,01,L2,157,12
2,58,Telefone,355.96,2026,01,K8,154,19
2,58,Telefone,353.31,2026,01,G3,107,17
3,58,Telefone,349.69,2026,01,L7,160,20
3,58,Telefone,334.19,2026,01,G9,136,19
3,58,Telefone,293.25,2026,01,B6,22,4
1,58,Telefone,286.5,2026,01,I7,43,1
2,58,Telefone,282.22,2026,01,K5,151,4
3,58,Telefone,278.66,2026,01,F0,91,14
4,58,Telefone,271.39,2026,01,F8,102,15
2,58,Telefone,249.67,2026,01,D9,82,11
3,58,Telefone,247.82,2026,01,F2,94,14
2,58,Telefone,238.12,2026,01,L4,158,13
3,58,Telefone,235.57,2026,01,F9,103,15
1,58,Telefone,213.63,2026,01,K6,152,19
2,58,Telefone,203.3,2026,01,J0,116,21
1,58,Telefone,185.28,2026,01,C9,49,7
1,58,Telefone,184.83,2026,01,K9,163,6
2,58,Telefone,167.21,2026,01,G0,104,15
2,58,Telefone,161.99,2026,01,K4,150,4
1,58,Telefone,155.28,2026,01,E9,89,14
2,58,Telefone,155.15,2026,01,L1,156,12
1,58,Telefone,155.03,2026,01,A3,60,1
1,58,Telefone,154.96,2026,01,H3,126,22
1,58,Telefone,148.5,2026,01,C5,34,5
1,58,Telefone,148.01,2026,01,F1,92,14
1,58,Telefone,139.95,2026,01,K7,153,19
2,58,Telefone,137.64,2026,01,H9,118,13
2,58,Telefone,134.61,2026,01,K3,149,17
2,58,Telefone,133.39,2026,01,C6,37,5
1,58,Telefone,127.64,2026,01,H0,5,2
2,58,Telefone,119.32,2026,01,D6,79,11
1,58,Telefone,110,2026,01,D7,80,11
1,58,Telefone,102.57,2026,01,G1,105,17
1,58,Telefone,89.91,2026,01,I0,119,20
1,58,Telefone,87,2026,01,C0,27,4
1,58,Telefone,86.06,2026,01,I8,59,1
1,58,Telefone,82.96,2026,01,D2,73,10
1,58,Telefone,79.9,2026,01,L6,159,23
1,58,Telefone,79.9,2026,01,M0,190,2
1,58,Telefone,77.66,2026,01,J1,148,22
2,58,Telefone,74,2026,01,J6,83,11
1,58,Telefone,71.15,2026,01,H8,71,9
1,58,Telefone,68.82,2026,01,L9,189,9
1,58,Telefone,66.96,2026,01,A9,10,1
1,58,Telefone,61.31,2026,01,J5,127,22
1,58,Telefone,59.9,2026,01,I3,130,16
1,58,Telefone,59.88,2026,01,H5,44,6
1,58,Telefone,59.69,2026,01,D0,134,7
1,58,Telefone,52.99,2026,01,I4,128,16
1,58,Telefone,52.16,2026,01,F5,99,14
1,58,Telefone,45,2026,01,F4,97,14
1,58,Telefone,40,2026,01,J4,25,4
1,58,Telefone,36.27,2026,01,J3,93,19
1,58,Telefone,35.89,2026,01,B5,20,4
1,58,Telefone,35,2026,01,B9,115,21
1,58,Telefone,30,2026,01,E1,86,11
1,58,Telefone,29.02,2026,01,C8,48,7
1,58,Telefone,20,2026,01,E5,68,12
1,58,Telefone,20,2026,01,H4,114,3
1,58,Telefone,20,2026,01,L3,161,13
2,78,Repasse ao Distribuidor de Protestos,7460.04,2026,01,E5,68,12
2,78,Repasse ao Distribuidor de Protestos,6849.41,2026,01,A5,135,1
2,78,Repasse ao Distribuidor de Protestos,6138.3,2026,01,A7,57,17
1,78,Repasse ao Distribuidor de Protestos,5986.9,2026,01,G9,136,19
2,78,Repasse ao Distribuidor de Protestos,5738.55,2026,01,I8,59,1
2,78,Repasse ao Distribuidor de Protestos,5220.31,2026,01,A6,33,1
1,83,Abatimento retroativo do ISSQN,3940.84,2026,01,J0,116,21
1,85,Taxa de Alvará e Corpo de Bombeiros,3611.08,2026,01,E4,70,12
1,85,Taxa de Alvará e Corpo de Bombeiros,2714.97,2026,01,J9,144,12
2,85,Taxa de Alvará e Corpo de Bombeiros,2506.87,2026,01,E3,67,12
2,85,Taxa de Alvará e Corpo de Bombeiros,1189.08,2026,01,L2,157,12
1,85,Taxa de Alvará e Corpo de Bombeiros,1161.97,2026,01,B5,20,4
3,85,Taxa de Alvará e Corpo de Bombeiros,1017.46,2026,01,B7,23,4
1,85,Taxa de Alvará e Corpo de Bombeiros,922.74,2026,01,E5,68,12
1,85,Taxa de Alvará e Corpo de Bombeiros,896.15,2026,01,H0,5,2
2,85,Taxa de Alvará e Corpo de Bombeiros,829.91,2026,01,B6,22,4
2,85,Taxa de Alvará e Corpo de Bombeiros,829.91,2026,01,K4,150,4
2,85,Taxa de Alvará e Corpo de Bombeiros,794.84,2026,01,D7,80,11
1,85,Taxa de Alvará e Corpo de Bombeiros,746.75,2026,01,J1,148,22
1,85,Taxa de Alvará e Corpo de Bombeiros,708.81,2026,01,J0,116,21
1,85,Taxa de Alvará e Corpo de Bombeiros,638.99,2026,01,F0,91,14
1,85,Taxa de Alvará e Corpo de Bombeiros,629.28,2026,01,G3,107,17
1,85,Taxa de Alvará e Corpo de Bombeiros,624.5,2026,01,I2,129,16
1,85,Taxa de Alvará e Corpo de Bombeiros,604.4,2026,01,H4,114,3
1,85,Taxa de Alvará e Corpo de Bombeiros,580.99,2026,01,K5,151,4
2,85,Taxa de Alvará e Corpo de Bombeiros,568.92,2026,01,B9,115,21
1,85,Taxa de Alvará e Corpo de Bombeiros,537.61,2026,01,K7,153,19
1,85,Taxa de Alvará e Corpo de Bombeiros,521.56,2026,01,K6,152,19
1,85,Taxa de Alvará e Corpo de Bombeiros,502.38,2026,01,E1,86,11
1,85,Taxa de Alvará e Corpo de Bombeiros,468.23,2026,01,L9,189,9
2,85,Taxa de Alvará e Corpo de Bombeiros,467.1,2026,01,D9,82,11
1,85,Taxa de Alvará e Corpo de Bombeiros,401.2,2026,01,G7,78,19
1,85,Taxa de Alvará e Corpo de Bombeiros,401.2,2026,01,G8,110,19
1,85,Taxa de Alvará e Corpo de Bombeiros,401.2,2026,01,G9,136,19
2,85,Taxa de Alvará e Corpo de Bombeiros,393.79,2026,01,G4,108,17
1,85,Taxa de Alvará e Corpo de Bombeiros,297.77,2026,01,E0,84,11
1,85,Taxa de Alvará e Corpo de Bombeiros,290.45,2026,01,F1,92,14
1,85,Taxa de Alvará e Corpo de Bombeiros,265.7,2026,01,F5,99,14
1,85,Taxa de Alvará e Corpo de Bombeiros,261.37,2026,01,A8,11,17
1,85,Taxa de Alvará e Corpo de Bombeiros,248.92,2026,01,M0,190,2
1,85,Taxa de Alvará e Corpo de Bombeiros,236.47,2026,01,E9,89,14
1,85,Taxa de Alvará e Corpo de Bombeiros,236.47,2026,01,F2,94,14
1,85,Taxa de Alvará e Corpo de Bombeiros,236.47,2026,01,H3,126,22
1,85,Taxa de Alvará e Corpo de Bombeiros,236.47,2026,01,I3,130,16
1,85,Taxa de Alvará e Corpo de Bombeiros,236.47,2026,01,I6,125,18
1,85,Taxa de Alvará e Corpo de Bombeiros,236.47,2026,01,L1,156,12
1,85,Taxa de Alvará e Corpo de Bombeiros,236.47,2026,01,L4,158,13
1,85,Taxa de Alvará e Corpo de Bombeiros,157.2,2026,01,I5,132,18
3,88,Repasse de valores devidos ao tabelião anterior (selos e atos),32250.05,2026,01,A5,135,1
3,88,Repasse de valores devidos ao tabelião anterior (selos e atos),28898.98,2026,01,A6,33,1
1,88,Repasse de valores devidos ao tabelião anterior (selos e atos),23018.62,2026,01,L4,158,13
2,88,Repasse de valores devidos ao tabelião anterior (selos e atos),12370.72,2026,01,A7,57,17
3,88,Repasse de valores devidos ao tabelião anterior (selos e atos),11510.62,2026,01,I8,59,1
1,88,Repasse de valores devidos ao tabelião anterior (selos e atos),3244.17,2026,01,H8,71,9
1,88,Repasse de valores devidos ao tabelião anterior (selos e atos),3033.97,2026,01,I3,130,16
2,88,Repasse de valores devidos ao tabelião anterior (selos e atos),1793.63,2026,01,H0,5,2
1,88,Repasse de valores devidos ao tabelião anterior (selos e atos),687.48,2026,01,H6,45,6
1,88,Repasse de valores devidos ao tabelião anterior (selos e atos),396.49,2026,01,B7,23,4
1,88,Repasse de valores devidos ao tabelião anterior (selos e atos),336.94,2026,01,L6,159,23
1,93,Seguro de Responsabilidade Civil,3648.92,2026,01,A9,10,1
2,93,Seguro de Responsabilidade Civil,1037.82,2026,01,J9,144,12
1,93,Seguro de Responsabilidade Civil,598.37,2026,01,K3,149,17
1,93,Seguro de Responsabilidade Civil,495.19,2026,01,A7,57,17
2,93,Seguro de Responsabilidade Civil,460.62,2026,01,K8,154,19
1,93,Seguro de Responsabilidade Civil,346.09,2026,01,A4,4,17
1,93,Seguro de Responsabilidade Civil,150.25,2026,01,B3,65,1
1,95,Estorno de Lancamento de Receitas Indevidas,919.39,2026,01,J3,93,19
1,98,Lancamento de Complementação(Despesa),1822.81,2026,01,D4,76,10
2,98,Lancamento de Complementação(Despesa),1740,2026,01,B1,62,1
3,98,Lancamento de Complementação(Despesa),1544.32,2026,01,I3,130,16
1,98,Lancamento de Complementação(Despesa),208.02,2026,01,D5,77,24
1,98,Lancamento de Complementação(Despesa),79.25,2026,01,L8,183,1
1,98,Lancamento de Complementação(Despesa),43.78,2026,01,K4,150,4
17,99,Autorizado pelo Corregedor Permanente,6091.54,2026,01,H8,71,9
40,99,Autorizado pelo Corregedor Permanente,2965,2026,01,L4,158,13
1,99,Autorizado pelo Corregedor Permanente,1500,2026,01,I2,129,16
1,99,Autorizado pelo Corregedor Permanente,1299,2026,01,D7,80,11
1,99,Autorizado pelo Corregedor Permanente,554.59,2026,01,G9,136,19
2,99,Autorizado pelo Corregedor Permanente,55.85,2026,01,K4,150,4
1,103,Serviços Terceirizados - Tradução e Assemelhados,10250,2026,01,G2,106,17
2,103,Serviços Terceirizados - Tradução e Assemelhados,9300,2026,01,H7,117,8
1,104,Seguro de Imóvel Comercial,304.39,2026,01,E5,68,12
1,104,Seguro de Imóvel Comercial,298.57,2026,01,C1,28,4
1,104,Seguro de Imóvel Comercial,183.92,2026,01,A0,1,1
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),2430.04,2026,01,A4,4,17
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),1482.8,2026,01,A0,1,1
3,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),1035.76,2026,01,K3,149,17
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),728.52,2026,01,E4,70,12
3,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),720.73,2026,01,H7,117,8
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),634.31,2026,01,A1,6,1
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),549.83,2026,01,E3,67,12
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),546.64,2026,01,B6,22,4
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),511.83,2026,01,G8,110,19
2,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),506.97,2026,01,D2,73,10
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),459.26,2026,01,G1,105,17
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),456.27,2026,01,C5,34,5
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),410.96,2026,01,F0,91,14
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),376.58,2026,01,J9,144,12
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),363.02,2026,01,I7,43,1
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),360.74,2026,01,G7,78,19
2,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),339.77,2026,01,D7,80,11
5,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),313.2,2026,01,B4,64,1
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),312.25,2026,01,K1,145,5
2,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),289.25,2026,01,C2,29,4
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),278.51,2026,01,H6,45,6
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),278.28,2026,01,C4,32,5
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),238.35,2026,01,G2,106,17
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),232.71,2026,01,I2,129,16
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),228.57,2026,01,F8,102,15
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),226.95,2026,01,B9,115,21
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),226.9,2026,01,D5,77,24
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),225.33,2026,01,M0,190,2
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),203.19,2026,01,L9,189,9
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),193.01,2026,01,J1,148,22
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),191.32,2026,01,L4,158,13
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),167.99,2026,01,K4,150,4
2,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),163.84,2026,01,I5,132,18
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),161.87,2026,01,H5,44,6
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),151.99,2026,01,C8,48,7
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),145.9,2026,01,E9,89,14
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),141.54,2026,01,F7,101,15
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),139.47,2026,01,H3,126,22
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),136.87,2026,01,K6,152,19
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),125.11,2026,01,I6,125,18
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),115.1,2026,01,J2,138,23
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),97.96,2026,01,B2,63,1
2,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),97.24,2026,01,I1,120,20
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),96.69,2026,01,I9,112,3
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),92.22,2026,01,J5,127,22
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),87.45,2026,01,H0,5,2
1,105,Fundo para a Implementação e Custeio do Sistema Eletrônico dos Registros Públicos - FIC-ONSERP (FIC-RCPN e FIC-RTDPJ),85.4,2026,01,B1,62,1
