QTD,ID_PLANO_CONTA,PLANO_CONTA,TOTAL_MES,ANO_MES,CODIGOSELO,IDCARTORIO,COMARCA
1,6,Assessoria Contábil,1518,2025-10,D2,73,10
1,6,Assessoria Contábil,1518,2025-10,F2,94,14
1,6,Assessoria Contábil,1518,2025-10,F8,102,15
1,6,Assessoria Contábil,1518,2025-10,F9,103,15
1,6,Assessoria Contábil,1518,2025-10,G2,106,17
1,6,Assessoria Contábil,1518,2025-10,H3,126,22
1,6,Assessoria Contábil,1518,2025-10,I3,130,16
1,6,Assessoria Contábil,1518,2025-10,K3,149,1
1,6,Assessoria Contábil,1518,2025-10,K6,152,19
1,6,Assessoria Contábil,1518,2025-10,L1,156,12
1,6,Assessoria Contábil,1518,2025-11,A9,10,1
1,6,Assessoria Contábil,1518,2025-11,D2,73,10
1,6,Assessoria Contábil,1518,2025-11,F2,94,14
1,6,Assessoria Contábil,1518,2025-11,F8,102,15
1,6,Assessoria Contábil,1518,2025-11,F9,103,15
1,6,Assessoria Contábil,1518,2025-11,G2,106,17
1,6,Assessoria Contábil,1518,2025-11,H3,126,22
1,6,Assessoria Contábil,1518,2025-11,I3,130,16
1,6,Assessoria Contábil,1518,2025-11,L1,156,12
1,6,Assessoria Contábil,1517,2025-01,D6,79,11
1,6,Assessoria Contábil,1510,2024-11,D6,79,11
2,6,Assessoria Contábil,1508,2025-08,A6,33,1
1,6,Assessoria Contábil,1500,2024-10,I4,128,16
1,6,Assessoria Contábil,1500,2024-12,I4,128,16
1,6,Assessoria Contábil,1500,2025-01,I5,132,18
1,6,Assessoria Contábil,1500,2025-02,I5,132,18
1,6,Assessoria Contábil,1500,2025-03,I4,128,16
1,6,Assessoria Contábil,1500,2025-03,I5,132,18
1,6,Assessoria Contábil,1500,2025-04,I4,128,16
1,6,Assessoria Contábil,1500,2025-04,I5,132,18
1,6,Assessoria Contábil,1500,2025-05,I4,128,16
1,6,Assessoria Contábil,1500,2025-05,I5,132,18
1,6,Assessoria Contábil,1500,2025-06,I5,132,18
1,6,Assessoria Contábil,1500,2025-07,I5,132,18
1,6,Assessoria Contábil,1500,2025-08,I4,128,16
1,6,Assessoria Contábil,1500,2025-08,I5,132,18
1,6,Assessoria Contábil,1500,2025-09,I4,128,16
1,6,Assessoria Contábil,1500,2025-09,I5,132,18
1,6,Assessoria Contábil,1500,2025-10,I4,128,16
1,6,Assessoria Contábil,1500,2025-10,I5,132,18
1,6,Assessoria Contábil,1500,2025-11,I5,132,18
2,6,Assessoria Contábil,1498,2025-01,M0,190,2
2,6,Assessoria Contábil,1478,2025-06,C7,41,5
2,6,Assessoria Contábil,1478,2025-07,C7,41,5
2,6,Assessoria Contábil,1468,2024-10,E4,70,12
2,6,Assessoria Contábil,1468,2024-11,E4,70,12
2,6,Assessoria Contábil,1468,2024-12,E4,70,12
2,6,Assessoria Contábil,1468,2025-01,E4,70,12
3,6,Assessoria Contábil,1465.44,2025-09,H2,113,3
1,6,Assessoria Contábil,1464.95,2025-11,L2,157,12
1,6,Assessoria Contábil,1462,2024-10,K6,152,19
1,6,Assessoria Contábil,1450,2025-02,F7,101,15
1,6,Assessoria Contábil,1450,2025-03,F7,101,15
1,6,Assessoria Contábil,1450,2025-04,F7,101,15
1,6,Assessoria Contábil,1450,2025-05,F7,101,15
1,6,Assessoria Contábil,1450,2025-06,F7,101,15
1,6,Assessoria Contábil,1450,2025-07,F7,101,15
1,6,Assessoria Contábil,1450,2025-08,F7,101,15
1,6,Assessoria Contábil,1450,2025-09,C5,34,5
1,6,Assessoria Contábil,1450,2025-09,F7,101,15
1,6,Assessoria Contábil,1450,2025-10,F7,101,15
1,6,Assessoria Contábil,1450,2025-11,F7,101,15
1,6,Assessoria Contábil,1442,2024-12,B8,24,4
3,6,Assessoria Contábil,1428.48,2025-11,D4,76,10
1,6,Assessoria Contábil,1412,2024-10,A3,60,1
1,6,Assessoria Contábil,1412,2024-10,A4,4,1
1,6,Assessoria Contábil,1412,2024-10,A9,10,1
1,6,Assessoria Contábil,1412,2024-10,D2,73,10
1,6,Assessoria Contábil,1412,2024-10,E7,74,12
1,6,Assessoria Contábil,1412,2024-10,F2,94,14
1,6,Assessoria Contábil,1412,2024-10,F8,102,15
1,6,Assessoria Contábil,1412,2024-10,F9,103,15
1,6,Assessoria Contábil,1412,2024-10,H3,126,22
1,6,Assessoria Contábil,1412,2024-10,I3,130,16
1,6,Assessoria Contábil,1412,2024-10,K3,149,1
1,6,Assessoria Contábil,1412,2024-10,L1,156,12
1,6,Assessoria Contábil,1412,2024-11,A3,60,1
1,6,Assessoria Contábil,1412,2024-11,A9,10,1
1,6,Assessoria Contábil,1412,2024-11,F2,94,14
1,6,Assessoria Contábil,1412,2024-11,F8,102,15
1,6,Assessoria Contábil,1412,2024-11,F9,103,15
1,6,Assessoria Contábil,1412,2024-11,G2,106,17
1,6,Assessoria Contábil,1412,2024-11,H3,126,22
1,6,Assessoria Contábil,1412,2024-11,I3,130,16
1,6,Assessoria Contábil,1412,2024-11,K6,152,19
1,6,Assessoria Contábil,1412,2024-11,L1,156,12
1,6,Assessoria Contábil,1412,2024-12,A3,60,1
1,6,Assessoria Contábil,1412,2024-12,D2,73,10
1,6,Assessoria Contábil,1412,2024-12,F2,94,14
1,6,Assessoria Contábil,1412,2024-12,F8,102,15
1,6,Assessoria Contábil,1412,2024-12,F9,103,15
1,6,Assessoria Contábil,1412,2024-12,G2,106,17
1,6,Assessoria Contábil,1412,2024-12,H3,126,22
1,6,Assessoria Contábil,1412,2024-12,J1,148,22
1,6,Assessoria Contábil,1412,2025-01,A3,60,1
1,6,Assessoria Contábil,1412,2025-01,D2,73,10
1,6,Assessoria Contábil,1412,2025-01,F8,102,15
1,6,Assessoria Contábil,1412,2025-01,H3,126,22
1,6,Assessoria Contábil,1412,2025-01,I3,130,16
1,6,Assessoria Contábil,1412,2025-01,K6,152,19
1,6,Assessoria Contábil,1412,2025-01,L1,156,12
3,6,Assessoria Contábil,1400,2024-10,A6,33,1
1,6,Assessoria Contábil,1400,2024-10,I5,132,18
1,6,Assessoria Contábil,1400,2024-11,I5,132,18
1,6,Assessoria Contábil,1400,2024-12,I5,132,18
1,6,Assessoria Contábil,1399.89,2025-05,G4,108,17
3,6,Assessoria Contábil,1385.44,2025-05,H2,113,3
1,6,Assessoria Contábil,1377.5,2024-12,C5,34,5
1,6,Assessoria Contábil,1377.5,2025-01,C5,34,5
1,6,Assessoria Contábil,1377.5,2025-02,C5,34,5
1,6,Assessoria Contábil,1377.5,2025-03,C5,34,5
1,6,Assessoria Contábil,1377.5,2025-04,C5,34,5
1,6,Assessoria Contábil,1377.5,2025-05,C5,34,5
1,6,Assessoria Contábil,1377.5,2025-07,C5,34,5
1,6,Assessoria Contábil,1377.5,2025-08,C5,34,5
2,6,Assessoria Contábil,1374,2024-10,M0,190,2
1,6,Assessoria Contábil,1352.05,2024-11,L2,157,12
1,6,Assessoria Contábil,1350,2024-10,F7,101,15
1,6,Assessoria Contábil,1350,2024-11,F7,101,15
1,6,Assessoria Contábil,1350,2024-12,F7,101,15
1,6,Assessoria Contábil,1350,2025-01,F7,101,15
1,6,Assessoria Contábil,1333.03,2025-06,E5,68,12
2,6,Assessoria Contábil,1313.01,2025-02,L2,157,12
2,6,Assessoria Contábil,1305,2025-08,M0,190,2
1,6,Assessoria Contábil,1305,2025-09,I0,119,20
2,6,Assessoria Contábil,1305,2025-09,M0,190,2
1,6,Assessoria Contábil,1300,2025-01,E7,74,12
1,6,Assessoria Contábil,1300,2025-02,E7,74,12
1,6,Assessoria Contábil,1300,2025-03,E7,74,12
1,6,Assessoria Contábil,1300,2025-04,E7,74,12
1,6,Assessoria Contábil,1300,2025-05,E7,74,12
1,6,Assessoria Contábil,1300,2025-06,E7,74,12
1,6,Assessoria Contábil,1298.03,2025-02,E5,68,12
1,6,Assessoria Contábil,1298.03,2025-03,E5,68,12
1,6,Assessoria Contábil,1298.03,2025-04,E5,68,12
1,6,Assessoria Contábil,1298.03,2025-05,E5,68,12
1,6,Assessoria Contábil,1298.03,2025-07,E5,68,12
1,6,Assessoria Contábil,1298.03,2025-08,E5,68,12
1,6,Assessoria Contábil,1298.03,2025-09,E5,68,12
1,6,Assessoria Contábil,1298.03,2025-10,E5,68,12
1,6,Assessoria Contábil,1298.03,2025-11,E5,68,12
1,6,Assessoria Contábil,1294.67,2024-11,C6,37,5
1,6,Assessoria Contábil,1290,2025-01,L9,189,9
1,6,Assessoria Contábil,1290,2025-03,L9,189,9
1,6,Assessoria Contábil,1290,2025-05,L9,189,9
1,6,Assessoria Contábil,1290,2025-06,L9,189,9
1,6,Assessoria Contábil,1290,2025-07,L9,189,9
1,6,Assessoria Contábil,1290,2025-08,L9,189,9
1,6,Assessoria Contábil,1290,2025-09,L9,189,9
1,6,Assessoria Contábil,1290,2025-10,L9,189,9
3,6,Assessoria Contábil,1263.68,2024-11,A7,57,17
1,6,Assessoria Contábil,1260,2025-01,H6,45,6
3,6,Assessoria Contábil,1258.24,2025-11,A7,57,17
2,6,Assessoria Contábil,1255,2025-01,I0,119,20
2,6,Assessoria Contábil,1255,2025-05,I0,119,20
1,6,Assessoria Contábil,1250,2025-01,I2,129,16
1,6,Assessoria Contábil,1250,2025-02,I2,129,16
1,6,Assessoria Contábil,1250,2025-03,I2,129,16
1,6,Assessoria Contábil,1250,2025-04,I2,129,16
1,6,Assessoria Contábil,1250,2025-05,I2,129,16
1,6,Assessoria Contábil,1250,2025-07,I2,129,16
1,6,Assessoria Contábil,1250,2025-08,I2,129,16
1,6,Assessoria Contábil,1250,2025-09,I2,129,16
1,6,Assessoria Contábil,1250,2025-10,I2,129,16
1,6,Assessoria Contábil,1250,2025-11,I2,129,16
1,6,Assessoria Contábil,1246.2,2024-12,G4,108,17
1,6,Assessoria Contábil,1246.15,2025-09,L4,158,13
1,6,Assessoria Contábil,1246.15,2025-10,L4,158,13
1,6,Assessoria Contábil,1238.43,2024-10,E5,68,12
2,6,Assessoria Contábil,1218.7,2025-03,J5,127,22
2,6,Assessoria Contábil,1214,2025-04,G1,105,17
1,6,Assessoria Contábil,1208.43,2024-11,E5,68,12
1,6,Assessoria Contábil,1208.43,2025-01,E5,68,12
1,6,Assessoria Contábil,1200,2024-10,H6,45,6
1,6,Assessoria Contábil,1200,2024-10,L9,189,9
1,6,Assessoria Contábil,1200,2024-11,H6,45,6
1,6,Assessoria Contábil,1200,2024-12,L9,189,9
2,6,Assessoria Contábil,1198.95,2024-11,D4,76,10
1,6,Assessoria Contábil,1198,2025-06,F1,92,14
1,6,Assessoria Contábil,1188,2025-11,A6,33,1
1,6,Assessoria Contábil,1183.04,2025-11,I8,59,1
2,6,Assessoria Contábil,1172,2025-01,G1,105,17
1,6,Assessoria Contábil,1171.12,2025-11,L6,159,23
2,6,Assessoria Contábil,1162,2024-11,I8,59,1
1,6,Assessoria Contábil,1155,2025-03,I0,119,20
1,6,Assessoria Contábil,1150,2024-10,I2,129,16
1,6,Assessoria Contábil,1150,2024-12,I2,129,16
1,6,Assessoria Contábil,1134,2024-12,J3,93,19
2,6,Assessoria Contábil,1134,2025-07,C1,28,4
2,6,Assessoria Contábil,1134,2025-08,C1,28,4
2,6,Assessoria Contábil,1134,2025-09,C1,28,4
2,6,Assessoria Contábil,1134,2025-10,C1,28,4
1,6,Assessoria Contábil,1128,2025-02,F1,92,14
1,6,Assessoria Contábil,1128,2025-03,F1,92,14
1,6,Assessoria Contábil,1128,2025-04,F1,92,14
1,6,Assessoria Contábil,1128,2025-05,F1,92,14
1,6,Assessoria Contábil,1128,2025-07,F1,92,14
1,6,Assessoria Contábil,1128,2025-08,F1,92,14
1,6,Assessoria Contábil,1128,2025-09,F1,92,14
1,6,Assessoria Contábil,1128,2025-10,F1,92,14
1,6,Assessoria Contábil,1128,2025-11,F1,92,14
1,6,Assessoria Contábil,1116,2025-11,A5,135,1
1,6,Assessoria Contábil,1109.77,2025-04,L1,156,12
1,6,Assessoria Contábil,1105.45,2025-07,C6,37,5
1,6,Assessoria Contábil,1105.45,2025-08,C6,37,5
1,6,Assessoria Contábil,1105.45,2025-09,C6,37,5
1,6,Assessoria Contábil,1105.45,2025-10,C6,37,5
1,6,Assessoria Contábil,1100.06,2025-11,E7,74,12
1,6,Assessoria Contábil,1100,2025-01,F0,91,14
1,6,Assessoria Contábil,1100,2025-02,F0,91,14
1,6,Assessoria Contábil,1100,2025-02,H0,5,2
1,6,Assessoria Contábil,1100,2025-03,F0,91,14
1,6,Assessoria Contábil,1100,2025-03,H0,5,2
1,6,Assessoria Contábil,1100,2025-03,H9,118,13
1,6,Assessoria Contábil,1100,2025-04,F0,91,14
1,6,Assessoria Contábil,1100,2025-04,H0,5,2
1,6,Assessoria Contábil,1100,2025-05,F0,91,14
1,6,Assessoria Contábil,1100,2025-05,H0,5,2
1,6,Assessoria Contábil,1100,2025-06,F0,91,14
1,6,Assessoria Contábil,1100,2025-06,H0,5,2
1,6,Assessoria Contábil,1100,2025-07,E7,74,12
1,6,Assessoria Contábil,1100,2025-07,F0,91,14
1,6,Assessoria Contábil,1100,2025-07,H0,5,2
1,6,Assessoria Contábil,1100,2025-08,E7,74,12
1,6,Assessoria Contábil,1100,2025-08,F0,91,14
1,6,Assessoria Contábil,1100,2025-08,H0,5,2
1,6,Assessoria Contábil,1100,2025-09,E7,74,12
1,6,Assessoria Contábil,1100,2025-09,F0,91,14
1,6,Assessoria Contábil,1100,2025-09,H0,5,2
1,6,Assessoria Contábil,1100,2025-10,E7,74,12
1,6,Assessoria Contábil,1100,2025-10,H0,5,2
1,6,Assessoria Contábil,1100,2025-11,F0,91,14
1,6,Assessoria Contábil,1100,2025-11,H0,5,2
2,6,Assessoria Contábil,1098,2025-02,A5,135,1
3,6,Assessoria Contábil,1087.57,2025-04,D4,76,10
1,6,Assessoria Contábil,1070,2024-12,F4,97,14
2,6,Assessoria Contábil,1068,2025-03,C1,28,4
2,6,Assessoria Contábil,1068,2025-04,C1,28,4
2,6,Assessoria Contábil,1068,2025-05,C1,28,4
2,6,Assessoria Contábil,1068,2025-06,C1,28,4
2,6,Assessoria Contábil,1065.4,2025-07,C2,29,4
1,6,Assessoria Contábil,1062,2025-01,H8,71,9
1,6,Assessoria Contábil,1062,2025-02,H8,71,9
1,6,Assessoria Contábil,1062,2025-03,H8,71,9
1,6,Assessoria Contábil,1062,2025-04,H8,71,9
1,6,Assessoria Contábil,1062,2025-05,H8,71,9
1,6,Assessoria Contábil,1062,2025-06,H8,71,9
1,6,Assessoria Contábil,1062,2025-07,H8,71,9
1,6,Assessoria Contábil,1062,2025-08,H8,71,9
1,6,Assessoria Contábil,1062,2025-09,H8,71,9
1,6,Assessoria Contábil,1062,2025-10,H8,71,9
1,6,Assessoria Contábil,1062,2025-11,H8,71,9
2,6,Assessoria Contábil,1055,2024-10,B2,63,1
1,6,Assessoria Contábil,1055,2025-02,I0,119,20
1,6,Assessoria Contábil,1055,2025-04,I0,119,20
1,6,Assessoria Contábil,1055,2025-07,I0,119,20
1,6,Assessoria Contábil,1055,2025-08,I0,119,20
1,6,Assessoria Contábil,1055,2025-10,I0,119,20
1,6,Assessoria Contábil,1055,2025-11,I0,119,20
1,6,Assessoria Contábil,1050,2024-10,F1,92,14
1,6,Assessoria Contábil,1050,2024-11,F1,92,14
1,6,Assessoria Contábil,1050,2025-01,F1,92,14
1,6,Assessoria Contábil,1050,2025-10,J1,148,22
1,6,Assessoria Contábil,1049,2024-11,M0,190,2
1,6,Assessoria Contábil,1048.71,2025-06,L2,157,12
1,6,Assessoria Contábil,1045.99,2025-03,C6,37,5
1,6,Assessoria Contábil,1045.99,2025-04,C6,37,5
1,6,Assessoria Contábil,1045.99,2025-05,C6,37,5
1,6,Assessoria Contábil,1045.99,2025-06,C6,37,5
1,6,Assessoria Contábil,1040,2024-11,H4,114,3
1,6,Assessoria Contábil,1040,2024-12,I9,112,3
1,6,Assessoria Contábil,1040,2025-02,H5,44,6
1,6,Assessoria Contábil,1040,2025-03,H5,44,6
1,6,Assessoria Contábil,1040,2025-04,H5,44,6
1,6,Assessoria Contábil,1040,2025-05,H5,44,6
1,6,Assessoria Contábil,1040,2025-07,H5,44,6
1,6,Assessoria Contábil,1040,2025-08,H5,44,6
1,6,Assessoria Contábil,1040,2025-09,H5,44,6
1,6,Assessoria Contábil,1040,2025-10,H5,44,6
1,6,Assessoria Contábil,1040,2025-11,H5,44,6
2,6,Assessoria Contábil,1035.44,2025-03,H2,113,3
2,6,Assessoria Contábil,1035.44,2025-04,H2,113,3
2,6,Assessoria Contábil,1035.44,2025-06,H2,113,3
2,6,Assessoria Contábil,1035.44,2025-07,H2,113,3
2,6,Assessoria Contábil,1035.44,2025-10,H2,113,3
1,6,Assessoria Contábil,1020.27,2024-10,C6,37,5
3,6,Assessoria Contábil,1019,2025-10,L7,160,20
1,6,Assessoria Contábil,1010,2024-11,F0,91,14
1,6,Assessoria Contábil,1010,2024-12,F0,91,14
2,6,Assessoria Contábil,1000,2024-12,C2,29,4
2,6,Assessoria Contábil,1000,2025-01,J7,137,21
1,6,Assessoria Contábil,1000,2025-02,H9,118,13
1,6,Assessoria Contábil,1000,2025-04,H9,118,13
1,6,Assessoria Contábil,1000,2025-05,H9,118,13
1,6,Assessoria Contábil,1000,2025-06,H9,118,13
1,6,Assessoria Contábil,1000,2025-07,H9,118,13
1,6,Assessoria Contábil,1000,2025-08,H9,118,13
1,6,Assessoria Contábil,1000,2025-11,H9,118,13
1,6,Assessoria Contábil,989.25,2025-03,L2,157,12
1,6,Assessoria Contábil,989.25,2025-04,L2,157,12
1,6,Assessoria Contábil,989.25,2025-05,L2,157,12
1,6,Assessoria Contábil,989.25,2025-07,L2,157,12
1,6,Assessoria Contábil,989.25,2025-08,L2,157,12
1,6,Assessoria Contábil,989.25,2025-09,L2,157,12
1,6,Assessoria Contábil,989.25,2025-10,L2,157,12
2,6,Assessoria Contábil,988.78,2025-01,H2,113,3
2,6,Assessoria Contábil,988.78,2025-02,H2,113,3
1,6,Assessoria Contábil,988,2024-10,H8,71,9
1,6,Assessoria Contábil,988,2024-11,H8,71,9
3,6,Assessoria Contábil,987.57,2025-05,D4,76,10
3,6,Assessoria Contábil,984.91,2025-06,D4,76,10
1,6,Assessoria Contábil,980,2025-03,A6,33,1
1,6,Assessoria Contábil,980,2025-04,A6,33,1
1,6,Assessoria Contábil,980,2025-05,A6,33,1
1,6,Assessoria Contábil,980,2025-06,A6,33,1
1,6,Assessoria Contábil,980,2025-07,A6,33,1
1,6,Assessoria Contábil,979.89,2025-02,G4,108,17
1,6,Assessoria Contábil,979.89,2025-03,G4,108,17
1,6,Assessoria Contábil,979.89,2025-04,G4,108,17
1,6,Assessoria Contábil,979.89,2025-06,G4,108,17
1,6,Assessoria Contábil,979.89,2025-07,G4,108,17
1,6,Assessoria Contábil,979.89,2025-08,G4,108,17
1,6,Assessoria Contábil,979.89,2025-09,G4,108,17
1,6,Assessoria Contábil,979.89,2025-10,G4,108,17
1,6,Assessoria Contábil,979.89,2025-11,G4,108,17
1,6,Assessoria Contábil,975,2024-10,I0,119,20
1,6,Assessoria Contábil,975,2024-11,I0,119,20
1,6,Assessoria Contábil,975,2024-12,I0,119,20
1,6,Assessoria Contábil,971.52,2025-02,E9,89,14
1,6,Assessoria Contábil,971.52,2025-09,E9,89,14
1,6,Assessoria Contábil,971.52,2025-10,E9,89,14
1,6,Assessoria Contábil,971.52,2025-11,E9,89,14
1,6,Assessoria Contábil,965.39,2024-12,C6,37,5
1,6,Assessoria Contábil,965.39,2025-01,C6,37,5
1,6,Assessoria Contábil,965.39,2025-02,C6,37,5
1,6,Assessoria Contábil,965,2024-10,H5,44,6
1,6,Assessoria Contábil,965,2024-11,H5,44,6
1,6,Assessoria Contábil,965,2025-01,H5,44,6
1,6,Assessoria Contábil,964,2025-06,J0,116,21
2,6,Assessoria Contábil,958.78,2024-10,H2,113,3
2,6,Assessoria Contábil,952,2025-04,I1,120,20
2,6,Assessoria Contábil,952,2025-05,I1,120,20
2,6,Assessoria Contábil,952,2025-06,I1,120,20
2,6,Assessoria Contábil,952,2025-07,I1,120,20
2,6,Assessoria Contábil,952,2025-11,I1,120,20
1,6,Assessoria Contábil,950,2025-07,L3,161,13
2,6,Assessoria Contábil,940,2024-10,B4,64,1
1,6,Assessoria Contábil,934.65,2024-10,G4,108,17
1,6,Assessoria Contábil,934.65,2024-11,G4,108,17
1,6,Assessoria Contábil,934.65,2025-01,G4,108,17
1,6,Assessoria Contábil,924,2024-11,L6,159,23
1,6,Assessoria Contábil,913.01,2024-12,L2,157,12
1,6,Assessoria Contábil,913.01,2025-01,L2,157,12
1,6,Assessoria Contábil,910,2024-11,A6,33,1
1,6,Assessoria Contábil,910,2024-12,A6,33,1
1,6,Assessoria Contábil,910,2025-02,J4,25,4
2,6,Assessoria Contábil,910,2025-04,L7,160,20
1,6,Assessoria Contábil,903.68,2024-10,E9,89,14
2,6,Assessoria Contábil,900,2024-12,E1,86,11
2,6,Assessoria Contábil,900,2024-12,L3,161,13
1,6,Assessoria Contábil,900,2025-09,J1,148,22
1,6,Assessoria Contábil,900,2025-11,J1,148,22
1,6,Assessoria Contábil,894,2025-06,B8,24,4
1,6,Assessoria Contábil,894,2025-10,B8,24,4
2,6,Assessoria Contábil,889.6,2025-07,C0,27,4
2,6,Assessoria Contábil,889.6,2025-08,C0,27,4
2,6,Assessoria Contábil,889.6,2025-09,C0,27,4
2,6,Assessoria Contábil,889.6,2025-10,C0,27,4
2,6,Assessoria Contábil,889.6,2025-11,C0,27,4
1,6,Assessoria Contábil,884,2025-03,J0,116,21
1,6,Assessoria Contábil,879,2025-07,B8,24,4
1,6,Assessoria Contábil,879,2025-08,B8,24,4
1,6,Assessoria Contábil,879,2025-09,B8,24,4
1,6,Assessoria Contábil,879,2025-11,B8,24,4
2,6,Assessoria Contábil,869.76,2025-11,J5,127,22
1,6,Assessoria Contábil,864,2025-02,J0,116,21
1,6,Assessoria Contábil,864,2025-04,J0,116,21
1,6,Assessoria Contábil,864,2025-05,J0,116,21
1,6,Assessoria Contábil,864,2025-07,J0,116,21
1,6,Assessoria Contábil,864,2025-08,J0,116,21
1,6,Assessoria Contábil,863,2024-10,C1,28,4
2,6,Assessoria Contábil,860.08,2025-03,I8,59,1
1,6,Assessoria Contábil,860,2025-01,G3,107,17
1,6,Assessoria Contábil,860,2025-02,G3,107,17
1,6,Assessoria Contábil,860,2025-03,G3,107,17
2,6,Assessoria Contábil,860,2025-04,D0,134,7
1,6,Assessoria Contábil,860,2025-04,G3,107,17
1,6,Assessoria Contábil,860,2025-05,G3,107,17
1,6,Assessoria Contábil,860,2025-06,G3,107,17
1,6,Assessoria Contábil,860,2025-07,G3,107,17
1,6,Assessoria Contábil,860,2025-08,G3,107,17
1,6,Assessoria Contábil,860,2025-09,G3,107,17
1,6,Assessoria Contábil,860,2025-10,G3,107,17
1,6,Assessoria Contábil,860,2025-11,G3,107,17
1,6,Assessoria Contábil,858.13,2024-10,L2,157,12
2,6,Assessoria Contábil,854.91,2025-02,D4,76,10
2,6,Assessoria Contábil,854.91,2025-07,D4,76,10
2,6,Assessoria Contábil,854.91,2025-08,D4,76,10
1,6,Assessoria Contábil,850,2024-10,J6,83,11
1,6,Assessoria Contábil,850,2024-11,J6,83,11
1,6,Assessoria Contábil,850,2025-01,J6,83,11
1,6,Assessoria Contábil,850,2025-02,J6,83,11
1,6,Assessoria Contábil,850,2025-03,J6,83,11
1,6,Assessoria Contábil,850,2025-04,J6,83,11
1,6,Assessoria Contábil,850,2025-05,J6,83,11
1,6,Assessoria Contábil,850,2025-06,J6,83,11
1,6,Assessoria Contábil,850,2025-07,J6,83,11
1,6,Assessoria Contábil,850,2025-08,J6,83,11
1,6,Assessoria Contábil,850,2025-09,J6,83,11
1,6,Assessoria Contábil,850,2025-10,J6,83,11
1,6,Assessoria Contábil,850,2025-11,J6,83,11
2,6,Assessoria Contábil,844,2025-04,H1,3,18
2,6,Assessoria Contábil,840,2025-01,J4,25,4
2,6,Assessoria Contábil,837.45,2025-09,D4,76,10
2,6,Assessoria Contábil,822.58,2024-12,I8,59,1
2,6,Assessoria Contábil,822.58,2025-01,I8,59,1
2,6,Assessoria Contábil,822.58,2025-02,I8,59,1
1,6,Assessoria Contábil,813,2024-11,C1,28,4
1,6,Assessoria Contábil,813,2025-01,C1,28,4
2,6,Assessoria Contábil,810,2025-01,L7,160,20
2,6,Assessoria Contábil,810,2025-02,L7,160,20
2,6,Assessoria Contábil,810,2025-03,L7,160,20
2,6,Assessoria Contábil,810,2025-05,L7,160,20
2,6,Assessoria Contábil,810,2025-07,L7,160,20
2,6,Assessoria Contábil,810,2025-08,L7,160,20
2,6,Assessoria Contábil,810,2025-09,L7,160,20
1,6,Assessoria Contábil,810,2025-11,L7,160,20
1,6,Assessoria Contábil,805,2025-05,M0,190,2
1,6,Assessoria Contábil,805,2025-06,M0,190,2
1,6,Assessoria Contábil,805,2025-07,M0,190,2
1,6,Assessoria Contábil,805,2025-10,M0,190,2
1,6,Assessoria Contábil,805,2025-11,M0,190,2
2,6,Assessoria Contábil,804.6,2024-10,B1,62,1
1,6,Assessoria Contábil,800,2024-10,G3,107,17
1,6,Assessoria Contábil,800,2024-10,J0,116,21
1,6,Assessoria Contábil,800,2024-11,J0,116,21
1,6,Assessoria Contábil,800,2024-12,J0,116,21
2,6,Assessoria Contábil,800,2025-01,D0,134,7
1,6,Assessoria Contábil,800,2025-01,G9,136,19
1,6,Assessoria Contábil,800,2025-02,G9,136,19
1,6,Assessoria Contábil,800,2025-02,H7,117,8
1,6,Assessoria Contábil,800,2025-03,G9,136,19
1,6,Assessoria Contábil,800,2025-03,H7,117,8
1,6,Assessoria Contábil,800,2025-04,G9,136,19
1,6,Assessoria Contábil,800,2025-04,H7,117,8
1,6,Assessoria Contábil,800,2025-05,G9,136,19
1,6,Assessoria Contábil,800,2025-05,H7,117,8
1,6,Assessoria Contábil,800,2025-06,G9,136,19
1,6,Assessoria Contábil,800,2025-07,H7,117,8
1,6,Assessoria Contábil,800,2025-08,G9,136,19
1,6,Assessoria Contábil,800,2025-08,H7,117,8
1,6,Assessoria Contábil,800,2025-09,G9,136,19
1,6,Assessoria Contábil,800,2025-10,G9,136,19
1,6,Assessoria Contábil,800,2025-11,H7,117,8
2,6,Assessoria Contábil,797.57,2024-10,D4,76,10
2,6,Assessoria Contábil,797.57,2024-12,D4,76,10
2,6,Assessoria Contábil,797.57,2025-01,D4,76,10
2,6,Assessoria Contábil,797.57,2025-03,D4,76,10
1,6,Assessoria Contábil,779,2025-05,B8,24,4
2,6,Assessoria Contábil,777.24,2025-10,D4,76,10
2,6,Assessoria Contábil,771.4,2025-04,M0,190,2
1,6,Assessoria Contábil,759,2025-02,J3,93,19
1,6,Assessoria Contábil,759,2025-03,J3,93,19
1,6,Assessoria Contábil,759,2025-04,B8,24,4
1,6,Assessoria Contábil,759,2025-04,J3,93,19
1,6,Assessoria Contábil,759,2025-05,J3,93,19
1,6,Assessoria Contábil,759,2025-06,J3,93,19
1,6,Assessoria Contábil,759,2025-07,J3,93,19
1,6,Assessoria Contábil,759,2025-08,J3,93,19
1,6,Assessoria Contábil,759,2025-09,J3,93,19
1,6,Assessoria Contábil,759,2025-10,J3,93,19
3,6,Assessoria Contábil,758.86,2025-08,A7,57,17
3,6,Assessoria Contábil,758.86,2025-09,A7,57,17
3,6,Assessoria Contábil,758.86,2025-10,A7,57,17
